status,manifest_id,job_slug,run_dir,dataset,representation,encoder,depth,seed,learning_rate,batch_size,steps,standardize,initial_state,projector_renormalize,track_readout_leakage,final_validation_loss,final_validation_accuracy,final_test_loss,final_test_accuracy,best_validation_accuracy,validation_accuracy_auc,time_to_target_step,wall_time_seconds,mean_readout_leakage_mass,parameter_count,n_qubits,hilbert_dim,git_commit,git_dirty
complete,pendigits,pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed0,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed0_seed0,pendigits,dyn,block-hamiltonian,2,0,0.01,32,2000,True,plus,True,False,1.0162977892609297,0.8026666666666666,1.0926569096761853,0.7415666094911378,0.8226666666666667,1462.2666666666667,,22.374816179275513,,92,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed10,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed10_seed10,pendigits,dyn,block-hamiltonian,2,10,0.01,32,2000,True,plus,True,False,1.028354967168251,0.796,1.0810579413478625,0.7807318467695826,0.8133333333333334,1477.4666666666667,,22.77579116821289,,92,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed11,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed11_seed11,pendigits,dyn,block-hamiltonian,2,11,0.01,32,2000,True,plus,True,False,1.058228765398614,0.756,1.0917492245810718,0.7155517438536306,0.7893333333333333,1413.8666666666666,,23.284731149673462,,92,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed12,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed12_seed12,pendigits,dyn,block-hamiltonian,2,12,0.01,32,2000,True,plus,True,False,1.1253243876109298,0.7666666666666667,1.1766217739060654,0.7427101200686106,0.7706666666666667,1399.0666666666666,,23.89641809463501,,92,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed13,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed13_seed13,pendigits,dyn,block-hamiltonian,2,13,0.01,32,2000,True,plus,True,False,1.0166633456460652,0.8133333333333334,1.0662254516319292,0.7701543739279588,0.8133333333333334,1473.6000000000001,,24.02625608444214,,92,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed14,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed14_seed14,pendigits,dyn,block-hamiltonian,2,14,0.01,32,2000,True,plus,True,False,0.9893470451203886,0.8013333333333333,1.087863560606683,0.7235563178959405,0.8146666666666667,1459.133333333333,,22.931573390960693,,92,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed15,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed15_seed15,pendigits,dyn,block-hamiltonian,2,15,0.01,32,2000,True,plus,True,False,1.0146541254452857,0.7786666666666666,1.048705608164866,0.7489994282447112,0.8026666666666666,1429.2666666666669,,23.332796335220337,,92,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed16,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed16_seed16,pendigits,dyn,block-hamiltonian,2,16,0.01,32,2000,True,plus,True,False,1.0405748067440537,0.7706666666666667,1.100369297368736,0.7144082332761578,0.8173333333333334,1499.5333333333333,,22.54892086982727,,92,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed17,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed17_seed17,pendigits,dyn,block-hamiltonian,2,17,0.01,32,2000,True,plus,True,False,1.0260184701872666,0.836,1.053716699073413,0.7901658090337336,0.836,1456.4000000000003,,22.359736680984497,,92,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed18,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L2__lr0.01__bs32__seed18_seed18,pendigits,dyn,block-hamiltonian,2,18,0.01,32,2000,True,plus,True,False,1.0406331263043849,0.8066666666666666,1.0776161594786884,0.7732990280160091,0.8133333333333334,1462.6666666666667,,23.37920618057251,,92,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
